,uuid,municipio,estrato_vivienda,nivel_educativo,cilin_grupo,modelo_grupo,dias_semana,herramienta_trabajo,transporte_cotidiano,trabajo_domicilios,trabajo_transporte_pasajeros,frecuencia_revisionpre,costo_casco,costo_mantenimiento,gasto_anual,licencia_moto,licencia_curso,experiencia,riesgo_velocidad,riesgo_sinlucesdia,riesgo_sinlucesnoche,riesgo_sinreflectivos,motivo_dinero,motivo_tiempo,motivo_independencia,epp_casco,epp_guantes,epp_botas,epp_rodilleras,epp_reflectivos,epp_chaquetaprot,epp_chaquetairbag,edad,sexo,clase_moto,tipo_freno,sector
20017,4_3_3415,BARRANQUILLA,2,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Mayor a 75%,183000,9000.0,1103000.0,1,0,11-20,1,1,1,1,1,1,0,1,1,0,0,0,0,0,34,mujer,moto_street,frenos_mixto,sector_servicio
20018,4_3_3422,BARRANQUILLA,2,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Mayor a 75%,286000,38000.0,3355000.0,1,1,6-10,1,1,1,1,0,1,0,1,1,0,1,1,0,0,33,hombre,moto_street,frenos_mixto,sector_servicio
20019,4_3_3426,BARRANQUILLA,2,Primaria o menos,<100,2011-2020,7,1,0,0,1,Mayor a 75%,430000,31000.0,1077000.0,1,0,>20,1,0,1,1,0,0,1,1,0,0,0,0,0,0,52,hombre,moto_street,frenos_tambor,sector_transporte
20020,4_3_3430,BARRANQUILLA,1,Técnica / Tecnológica,100-125,2011-2020,7,1,0,0,0,Mayor a 75%,196000,156000.0,3655000.0,1,0,6-10,1,0,1,1,1,0,0,1,1,1,1,1,1,0,26,mujer,moto_street,frenos_tambor,sector_comercio
20027,4_3_3448,BARRANQUILLA,3,Secundaria,<100,2011-2020,7,1,0,0,1,Mayor a 75%,95000,17000.0,1266000.0,1,0,>20,1,0,1,1,0,0,1,1,1,0,0,0,0,0,52,hombre,moto_street,frenos_tambor,sector_transporte
20031,4_3_3462,BARRANQUILLA,1,Secundaria,<100,2011-2020,7,1,0,1,1,Mayor a 75%,38000,49000.0,720000.0,1,0,6-10,1,1,1,1,0,0,1,1,1,0,0,1,0,1,23,hombre,moto_street,frenos_tambor,sector_transporte
20035,4_3_348,BARRANQUILLA,1,Secundaria,100-125,2021-2022,7,1,0,0,1,Mayor a 75%,251000,17000.0,523000.0,1,1,3-5,1,0,1,1,1,0,0,1,0,0,0,1,0,0,52,hombre,moto_street,frenos_mixto,sector_transporte
20039,4_3_3491,BARRANQUILLA,1,Primaria o menos,<100,2011-2020,7,1,0,0,1,Mayor a 75%,114000,41000.0,1240500.0,1,1,11-20,1,1,1,1,0,0,1,1,0,0,0,0,0,0,44,hombre,moto_street,frenos_tambor,sector_servicio
20041,4_3_3498,BARRANQUILLA,1,Secundaria,<100,2011-2020,7,0,1,0,0,Mayor a 75%,20000,8000.0,1830000.0,1,0,3-5,1,1,1,1,1,1,0,1,0,0,0,1,1,1,41,hombre,moto_street,frenos_tambor,sector_servicio
20042,4_3_353,BARRANQUILLA,3,Secundaria,100-125,2011-2020,7,1,0,0,1,Menos del 25%,431000,81000.0,1390800.0,1,0,>20,1,1,1,1,1,1,1,1,1,0,0,1,0,0,41,hombre,moto_scooter,frenos_mixto,sector_transporte
20043,4_3_3534,BARRANQUILLA,1,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Mayor a 75%,250000,74000.0,4635000.0,1,0,3-5,1,1,1,1,1,1,1,1,1,1,0,1,0,0,26,hombre,moto_street,frenos_tambor,sector_servicio
20044,4_3_3541,BARRANQUILLA,1,Universitaria o postgrado,100-125,2021-2022,6,1,0,0,1,Entre 50% y 75%,155000,42000.0,480000.0,1,0,>20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,21,hombre,moto_street,frenos_tambor,sector_servicio
20046,4_3_3547,BARRANQUILLA,2,Secundaria,100-125,2021-2022,7,1,0,0,1,Entre 50% y 75%,84000,11000.0,5110000.0,1,1,>20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,36,hombre,moto_street,frenos_tambor,sector_servicio
20047,4_3_3554,BARRANQUILLA,2,Técnica / Tecnológica,100-125,2011-2020,5,1,0,1,0,Entre 50% y 75%,80000,5000.0,6837000.0,1,0,>20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,59,hombre,moto_street,frenos_tambor,sector_transporte
20049,4_3_3559,BARRANQUILLA,2,Técnica / Tecnológica,<100,2011-2020,7,1,0,1,0,Entre 50% y 75%,84000,29000.0,1088000.0,1,0,>20,1,1,1,1,1,1,1,1,1,1,0,0,0,0,38,hombre,moto_street,frenos_tambor,sector_servicio
20051,4_3_3569,BARRANQUILLA,2,Primaria o menos,100-125,2011-2020,7,1,0,0,1,Entre 50% y 75%,186000,36000.0,3070000.0,1,0,11-20,1,1,1,0,0,0,1,1,1,1,0,0,0,0,38,hombre,moto_street,frenos_tambor,sector_transporte
20052,4_3_3575,BARRANQUILLA,2,Primaria o menos,<100,2011-2020,6,1,0,0,1,Mayor a 75%,146000,17000.0,468000.0,1,0,11-20,1,1,1,1,0,0,1,1,0,0,0,0,0,0,59,hombre,moto_street,frenos_tambor,sector_transporte
20053,4_3_3577,BARRANQUILLA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,171000,68000.0,801000.0,1,0,>20,1,1,1,1,0,0,1,1,1,0,0,0,1,0,43,hombre,moto_street,frenos_disco,sector_transporte
20055,4_3_3582,BARRANQUILLA,3,Secundaria,<100,2011-2020,7,1,0,0,1,Entre 50% y 75%,169000,20000.0,4451900.0,1,0,>20,1,1,1,1,1,1,1,1,1,1,0,0,0,0,47,hombre,moto_street,frenos_tambor,sector_servicio
20059,4_3_3590,BARRANQUILLA,1,Primaria o menos,100-125,2011-2020,7,1,0,0,1,Entre 50% y 75%,220000,23000.0,2454000.0,1,1,3-5,1,0,1,1,0,0,1,1,1,0,1,1,1,0,46,hombre,moto_street,frenos_disco,sector_servicio
20062,4_3_360,BARRANQUILLA,3,Universitaria o postgrado,126-200,2011-2020,7,0,1,0,0,Entre 50% y 75%,121000,47000.0,649000.0,1,1,0-2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_tambor,sector_servicio
20064,4_3_362,BARRANQUILLA,1,Secundaria,100-125,2011-2020,7,1,0,0,1,Menos del 25%,83000,31000.0,760000.0,1,1,6-10,1,0,1,1,0,0,1,1,1,1,0,0,0,0,22,hombre,moto_street,frenos_mixto,sector_transporte
20065,4_3_3624,BARRANQUILLA,1,Técnica / Tecnológica,100-125,2011-2020,7,1,0,0,1,Entre 50% y 75%,99000,20000.0,2495000.0,1,0,>20,1,1,1,1,1,1,1,1,1,1,0,1,0,0,49,hombre,moto_street,frenos_tambor,sector_transporte
20069,4_3_3634,BARRANQUILLA,1,Técnica / Tecnológica,100-125,2021-2022,6,1,0,0,1,Entre 25% y 50%,109000,116000.0,240000.0,1,1,0-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,24,hombre,moto_street,frenos_mixto,sector_transporte
20070,4_3_3638,BARRANQUILLA,1,Primaria o menos,<100,2001-2010,7,1,0,0,1,Entre 50% y 75%,454000,18000.0,0.0,1,0,6-10,1,1,1,1,0,0,1,1,0,0,0,0,0,0,26,hombre,moto_street,frenos_tambor,sector_transporte
20072,4_3_3641,BARRANQUILLA,1,Secundaria,100-125,2011-2020,6,1,0,0,1,Mayor a 75%,185000,93000.0,2850000.0,1,0,11-20,1,0,1,1,0,0,1,1,1,0,0,1,0,0,36,hombre,moto_street,frenos_tambor,sector_transporte
20073,4_3_3644,BARRANQUILLA,2,Secundaria,<100,2011-2020,6,1,0,0,1,Mayor a 75%,64000,25000.0,1120000.0,1,1,3-5,1,0,0,1,0,0,1,1,1,0,0,1,0,0,39,hombre,moto_street,frenos_tambor,sector_transporte
20075,4_3_3649,BARRANQUILLA,1,Secundaria,<100,2021-2022,7,0,1,0,0,Mayor a 75%,100000,9000.0,78000.0,1,0,>20,1,1,1,1,1,0,0,1,0,0,0,1,0,0,63,hombre,moto_street,frenos_mixto,sector_transporte
20078,4_3_3658,BARRANQUILLA,2,Técnica / Tecnológica,100-125,2021-2022,7,1,0,0,1,Entre 50% y 75%,123000,38000.0,1153000.0,1,1,>20,1,1,1,1,0,0,1,1,1,0,0,0,1,0,47,hombre,moto_street,frenos_mixto,sector_transporte
20079,4_3_3661,BARRANQUILLA,1,Secundaria,<100,2011-2020,5,1,0,0,1,Entre 50% y 75%,167000,22000.0,2851000.0,1,0,>20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,49,hombre,moto_street,frenos_tambor,sector_transporte
20080,4_3_3666,BARRANQUILLA,3,Secundaria,<100,2011-2020,7,1,0,0,1,Entre 50% y 75%,143000,7000.0,1549000.0,1,0,6-10,1,1,1,1,0,0,1,1,1,1,0,0,1,0,41,hombre,moto_street,frenos_tambor,sector_transporte
20081,4_3_3667,BARRANQUILLA,1,Técnica / Tecnológica,<100,2021-2022,7,1,0,1,0,Entre 50% y 75%,123000,38000.0,533000.0,1,1,>20,1,1,1,1,0,0,1,1,1,1,0,0,1,0,57,hombre,moto_street,frenos_tambor,sector_transporte
20082,4_3_368,BARRANQUILLA,1,Técnica / Tecnológica,100-125,2011-2020,5,1,0,0,0,Mayor a 75%,122000,81000.0,2050000.0,1,1,6-10,1,0,1,1,1,1,0,1,0,0,0,1,0,0,34,hombre,moto_street,frenos_mixto,sector_comercio
20083,4_3_3685,BARRANQUILLA,2,Secundaria,<100,2001-2010,7,1,0,0,1,Entre 50% y 75%,97000,97000.0,980000.0,1,0,>20,1,1,0,1,1,0,1,1,1,1,0,1,1,1,33,hombre,moto_street,frenos_tambor,sector_transporte
20084,4_3_369,BARRANQUILLA,1,Secundaria,<100,2011-2020,7,1,0,0,1,Entre 50% y 75%,96000,35000.0,2592000.0,1,1,0-2,1,1,1,1,1,0,1,1,1,1,0,1,1,0,36,hombre,moto_street,frenos_tambor,sector_transporte
20086,4_3_3697,BARRANQUILLA,1,Secundaria,<100,2011-2020,7,1,0,0,1,Mayor a 75%,106000,10000.0,2644000.0,0,1,>20,1,1,1,1,1,1,1,1,0,1,0,0,0,0,56,hombre,moto_street,frenos_tambor,sector_transporte
20088,4_3_3702,BARRANQUILLA,1,Secundaria,100-125,2021-2022,6,1,0,0,1,Mayor a 75%,55000,49000.0,420000.0,1,0,>20,1,1,1,1,0,1,1,1,1,0,0,0,0,0,33,hombre,moto_street,frenos_tambor,sector_transporte
20090,4_3_372,BARRANQUILLA,3,Universitaria o postgrado,100-125,2011-2020,7,1,0,0,1,Entre 50% y 75%,186000,26000.0,713000.0,1,1,>20,1,1,1,1,1,1,0,1,0,0,0,1,0,0,65,hombre,moto_street,frenos_tambor,sector_servicio
20091,4_3_3723,BARRANQUILLA,3,Secundaria,100-125,2011-2020,7,1,0,1,0,Entre 50% y 75%,249000,10000.0,6825000.0,1,1,6-10,1,1,1,1,1,1,1,1,1,1,0,0,1,0,46,mujer,moto_scooter,frenos_tambor,sector_servicio
20094,4_3_377,BARRANQUILLA,1,Secundaria,<100,2011-2020,7,1,0,0,1,Menos del 25%,45000,13000.0,1076000.0,1,1,11-20,1,1,1,1,0,0,1,1,1,1,0,1,1,0,47,hombre,moto_street,frenos_disco,sector_transporte
20096,4_3_3778,BARRANQUILLA,1,Secundaria,100-125,2011-2020,7,1,0,1,0,Entre 50% y 75%,146000,21000.0,1600000.0,1,0,>20,1,0,1,1,1,1,1,1,1,0,0,1,0,0,37,hombre,moto_street,frenos_disco,sector_transporte
20102,4_3_381,BARRANQUILLA,1,Secundaria,<100,2001-2010,7,1,0,0,1,Entre 25% y 50%,85000,48000.0,2050000.0,1,1,11-20,1,0,1,1,0,0,1,1,1,0,0,0,0,0,33,hombre,moto_street,frenos_tambor,sector_transporte
20103,4_3_384,BARRANQUILLA,1,Secundaria,100-125,2021-2022,7,1,0,0,1,Entre 25% y 50%,244000,33000.0,0.0,1,1,6-10,1,1,1,1,1,1,0,1,1,1,0,1,0,0,29,hombre,moto_street,frenos_mixto,sector_transporte
20104,4_3_386,BARRANQUILLA,3,Técnica / Tecnológica,100-125,2011-2020,6,1,0,0,0,Menos del 25%,174000,101000.0,3319000.0,1,1,6-10,1,0,1,1,0,0,1,1,1,0,0,1,0,0,31,mujer,moto_street,frenos_tambor,sector_comercio
20105,4_3_387,BARRANQUILLA,3,Secundaria,<100,2011-2020,7,1,0,0,1,Entre 25% y 50%,17000,47000.0,990000.0,1,1,>20,1,0,1,1,0,0,1,1,1,0,0,1,0,0,36,hombre,moto_street,frenos_tambor,sector_transporte
20107,4_3_3874,BARRANQUILLA,1,Primaria o menos,100-125,2011-2020,6,0,1,0,0,Entre 50% y 75%,19000,60000.0,3376000.0,1,0,0-2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,18,hombre,moto_street,frenos_tambor,sector_servicio
20108,4_3_3877,BARRANQUILLA,1,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Mayor a 75%,125000,10000.0,2610000.0,1,1,11-20,1,1,1,1,1,1,0,1,1,1,0,0,0,0,42,hombre,moto_street,frenos_tambor,sector_servicio
20114,4_3_3899,BARRANQUILLA,1,Primaria o menos,<100,2011-2020,5,1,0,0,1,Entre 50% y 75%,50000,18000.0,2180000.0,1,0,6-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,47,hombre,moto_street,frenos_tambor,sector_servicio
20116,4_3_3909,BARRANQUILLA,1,Secundaria,<100,2011-2020,7,1,0,0,1,Entre 50% y 75%,19000,8000.0,1606000.0,1,1,3-5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,29,hombre,moto_street,frenos_tambor,sector_servicio
20119,4_3_3928,BARRANQUILLA,1,Secundaria,100-125,2001-2010,7,1,0,0,1,Entre 50% y 75%,60000,14000.0,2715000.0,1,0,>20,1,0,1,1,1,1,0,1,1,1,0,0,0,0,48,hombre,moto_street,frenos_tambor,sector_servicio
20126,4_3_3957,BARRANQUILLA,1,Secundaria,126-200,2001-2010,7,1,0,0,1,Mayor a 75%,197000,16000.0,5150000.0,1,0,11-20,1,1,1,1,0,0,1,1,0,0,0,0,0,0,39,hombre,moto_street,frenos_mixto,sector_transporte
20127,4_3_3961,BARRANQUILLA,2,Secundaria,<100,2011-2020,6,1,0,0,1,Entre 50% y 75%,228000,35000.0,1220000.0,1,1,11-20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,33,hombre,moto_street,frenos_tambor,sector_transporte
20128,4_3_3965,BARRANQUILLA,1,Secundaria,100-125,2011-2020,6,1,0,0,1,Entre 50% y 75%,152000,54000.0,6160000.0,1,1,11-20,1,1,1,1,0,0,1,1,0,0,0,1,0,0,29,hombre,moto_street,frenos_tambor,sector_transporte
20131,4_3_3977,BARRANQUILLA,1,Primaria o menos,<100,2011-2020,7,1,0,0,1,Mayor a 75%,161000,34000.0,1136000.0,1,0,>20,1,0,1,0,0,0,1,1,1,0,0,0,0,0,58,hombre,moto_street,frenos_tambor,sector_transporte
20132,4_3_3981,BARRANQUILLA,2,Técnica / Tecnológica,<100,2001-2010,6,1,0,0,1,Mayor a 75%,150000,6000.0,1355000.0,1,0,>20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,48,hombre,moto_street,frenos_tambor,sector_transporte
20133,4_3_3984,BARRANQUILLA,3,Secundaria,<100,2001-2010,6,0,1,0,0,Mayor a 75%,100000,34000.0,779000.0,1,0,11-20,1,1,1,1,1,1,0,1,1,1,0,0,0,0,26,hombre,moto_street,frenos_tambor,sector_comercio
20134,4_3_3989,BARRANQUILLA,2,Secundaria,100-125,2011-2020,5,1,0,0,0,Mayor a 75%,476000,27000.0,0.0,1,0,3-5,1,1,1,1,0,1,1,1,0,0,0,0,0,0,33,hombre,moto_street,frenos_tambor,sector_servicio
20135,4_3_3993,BARRANQUILLA,2,Secundaria,<100,2001-2010,6,1,0,0,1,Mayor a 75%,233000,9000.0,774000.0,1,0,>20,1,1,1,1,0,0,1,1,1,0,0,0,1,0,49,hombre,moto_street,frenos_tambor,sector_transporte
20137,4_3_400,BARRANQUILLA,2,Secundaria,<100,2011-2020,7,1,0,0,1,Mayor a 75%,18000,14000.0,2720000.0,1,1,11-20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,39,hombre,moto_street,frenos_tambor,sector_transporte
20138,4_3_4001,BARRANQUILLA,1,Secundaria,<100,2011-2020,7,1,0,1,0,Mayor a 75%,161000,50000.0,920000.0,1,0,>20,1,1,1,1,1,0,0,1,0,0,0,0,0,0,47,hombre,moto_street,frenos_tambor,sector_servicio
20139,4_3_4002,BARRANQUILLA,2,Técnica / Tecnológica,<100,2011-2020,7,1,0,0,1,Mayor a 75%,471000,47000.0,695000.0,1,0,6-10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,54,hombre,moto_street,frenos_tambor,sector_transporte
20140,4_3_4005,BARRANQUILLA,1,Universitaria o postgrado,<100,2011-2020,6,0,1,0,0,Entre 50% y 75%,154000,150000.0,2572000.0,1,1,0-2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,21,hombre,moto_street,frenos_tambor,sector_comercio
20141,4_3_4006,BARRANQUILLA,2,Secundaria,<100,2001-2010,7,1,0,0,1,Mayor a 75%,153000,34000.0,1008000.0,1,0,>20,1,1,1,1,0,0,1,1,0,0,0,0,0,0,47,hombre,moto_street,frenos_tambor,sector_transporte
20142,4_3_4008,BARRANQUILLA,2,Secundaria,<100,2011-2020,6,1,0,0,1,Mayor a 75%,42000,7000.0,1719000.0,1,0,>20,1,1,1,1,0,0,1,1,1,0,0,1,0,0,57,hombre,moto_street,frenos_tambor,sector_transporte
20145,4_3_4017,BARRANQUILLA,1,Secundaria,<100,2001-2010,7,0,1,0,0,Mayor a 75%,100000,7000.0,895000.0,1,0,>20,1,1,1,1,1,1,0,1,0,1,0,0,1,0,38,hombre,moto_street,frenos_tambor,sector_comercio
20149,4_3_404,BARRANQUILLA,3,Secundaria,100-125,2011-2020,5,0,1,0,0,Mayor a 75%,416000,21000.0,2425000.0,1,1,0-2,1,1,1,1,1,0,0,1,1,0,0,1,0,0,28,hombre,moto_street,frenos_tambor,sector_comercio
20151,4_3_4047,BARRANQUILLA,2,Técnica / Tecnológica,<100,2021-2022,7,1,0,1,0,Entre 25% y 50%,93000,63000.0,3780200.0,1,0,6-10,1,0,1,1,1,1,1,1,1,0,0,1,1,0,21,hombre,moto_street,frenos_mixto,sector_transporte
20152,4_3_407,BARRANQUILLA,2,Técnica / Tecnológica,100-125,2021-2022,5,1,0,0,0,Mayor a 75%,251000,31000.0,0.0,1,1,11-20,1,1,0,1,0,0,0,1,1,1,1,1,1,1,42,hombre,moto_street,frenos_disco,sector_transporte
20153,4_3_4079,BARRANQUILLA,2,Secundaria,100-125,2011-2020,7,1,0,1,0,Entre 25% y 50%,488000,84000.0,3654050.0,1,0,>20,1,0,1,1,1,1,1,1,1,0,0,1,1,0,51,hombre,moto_street,frenos_mixto,sector_transporte
20154,4_3_4082,BARRANQUILLA,3,Secundaria,<100,2011-2020,7,1,0,1,0,Entre 25% y 50%,54000,85000.0,3462800.0,1,0,>20,1,0,1,1,1,1,1,1,1,0,0,1,1,0,31,hombre,moto_street,frenos_tambor,sector_transporte
20155,4_3_4083,BARRANQUILLA,1,Técnica / Tecnológica,<100,2011-2020,7,1,0,1,0,Entre 50% y 75%,91000,530000.0,2053000.0,1,0,>20,1,0,1,1,0,0,1,1,0,0,0,0,0,0,42,hombre,moto_street,frenos_tambor,sector_transporte
20156,4_3_4084,BARRANQUILLA,1,Técnica / Tecnológica,100-125,2011-2020,6,1,0,0,0,Entre 25% y 50%,53000,71000.0,3654050.0,1,0,11-20,1,0,1,1,1,1,0,1,1,0,0,1,1,0,41,hombre,moto_street,frenos_tambor,sector_servicio
20161,4_3_4094,BARRANQUILLA,3,Secundaria,<100,2021-2022,7,1,0,0,1,Entre 25% y 50%,33000,7000.0,178500.0,1,1,>20,1,0,1,1,0,0,1,1,1,1,0,0,0,0,46,hombre,moto_street,frenos_tambor,sector_transporte
20163,4_3_4099,BARRANQUILLA,1,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 50% y 75%,163000,48000.0,1689750.0,1,1,6-10,1,0,1,1,1,1,0,1,0,0,0,0,0,0,33,hombre,moto_scooter,frenos_tambor,sector_comercio
20164,4_3_410,BARRANQUILLA,1,Técnica / Tecnológica,100-125,2011-2020,7,1,0,0,1,Entre 50% y 75%,105000,11000.0,1420000.0,1,0,11-20,1,0,1,1,0,0,1,1,0,0,0,0,0,0,37,hombre,moto_street,frenos_mixto,sector_transporte
20165,4_3_4101,BARRANQUILLA,1,Primaria o menos,<100,2011-2020,7,1,0,0,1,Entre 25% y 50%,452000,69000.0,3462800.0,1,0,11-20,1,1,1,1,1,1,1,1,1,0,0,1,1,0,43,hombre,moto_street,frenos_tambor,sector_transporte
20166,4_3_4102,BARRANQUILLA,1,Primaria o menos,126-200,2011-2020,7,1,0,1,0,Entre 25% y 50%,255000,26000.0,1013150.0,1,0,11-20,1,0,1,1,0,0,1,1,0,0,0,1,0,0,32,hombre,moto_street,frenos_mixto,sector_transporte
20167,4_3_4104,BARRANQUILLA,1,Secundaria,<100,2011-2020,7,1,0,1,0,Entre 25% y 50%,99000,52000.0,3142800.0,1,0,11-20,1,0,1,1,0,1,1,1,1,0,0,1,1,0,31,hombre,moto_street,frenos_tambor,sector_transporte
20168,4_3_4105,BARRANQUILLA,2,Secundaria,100-125,2021-2022,5,1,0,1,0,Entre 50% y 75%,102000,26000.0,1575900.0,1,1,>20,1,0,1,1,0,1,1,1,1,0,0,0,0,0,36,hombre,moto_street,frenos_mixto,sector_transporte
20171,4_3_4109,BARRANQUILLA,3,Universitaria o postgrado,100-125,2001-2010,6,1,0,0,1,Entre 50% y 75%,161000,15000.0,2600000.0,1,1,>20,1,1,1,1,0,0,1,1,0,0,0,0,1,0,46,hombre,moto_street,frenos_tambor,sector_transporte
20172,4_3_4110,BARRANQUILLA,1,Secundaria,126-200,2011-2020,7,1,0,1,0,Entre 25% y 50%,26000,52000.0,3583350.0,1,0,6-10,1,0,1,1,0,1,1,1,1,0,0,1,1,0,28,hombre,moto_street,frenos_disco,sector_transporte
20173,4_3_417,BARRANQUILLA,3,Universitaria o postgrado,126-200,2011-2020,5,1,0,0,0,Menos del 25%,125000,16000.0,1914000.0,1,1,6-10,1,0,1,1,0,1,0,1,0,0,0,0,0,0,32,mujer,moto_street,frenos_disco,sector_comercio
20174,4_3_4173,BARRANQUILLA,3,Técnica / Tecnológica,<100,2021-2022,6,1,0,0,1,Mayor a 75%,41000,23000.0,848000.0,1,0,>20,1,1,1,1,1,1,1,1,1,1,0,0,1,0,36,hombre,moto_street,frenos_tambor,sector_transporte
20175,4_3_418,BARRANQUILLA,1,Secundaria,<100,2011-2020,6,1,0,0,1,Entre 50% y 75%,100000,19000.0,240000.0,1,0,11-20,1,0,1,1,0,0,1,1,1,0,0,1,0,0,48,hombre,moto_street,frenos_tambor,sector_transporte
20176,4_3_419,BARRANQUILLA,2,Secundaria,126-200,2011-2020,7,1,0,1,0,Mayor a 75%,160000,27000.0,1628000.0,1,1,0-2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,46,hombre,moto_street,frenos_disco,sector_transporte
20177,4_3_4190,BARRANQUILLA,2,Secundaria,<100,2011-2020,6,1,0,0,1,Mayor a 75%,79000,23000.0,790000.0,0,1,>20,1,0,1,1,0,0,1,1,1,0,0,0,1,0,32,hombre,moto_street,frenos_tambor,sector_transporte
20178,4_3_4201,BARRANQUILLA,1,Secundaria,100-125,2011-2020,7,1,0,0,1,Mayor a 75%,453000,9000.0,875000.0,1,0,>20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,37,hombre,moto_street,frenos_mixto,sector_transporte
20179,4_3_4202,BARRANQUILLA,3,Secundaria,100-125,2021-2022,7,1,0,0,0,Entre 50% y 75%,131000,44000.0,849750.0,1,1,>20,1,0,1,1,0,0,1,1,0,0,0,1,0,0,54,hombre,moto_street,frenos_mixto,sector_transporte
20180,4_3_4204,BARRANQUILLA,2,Secundaria,100-125,2011-2020,6,1,0,0,0,Mayor a 75%,124000,599000.0,3824050.0,1,0,11-20,1,0,1,1,0,0,1,1,1,0,0,1,0,0,33,hombre,moto_street,frenos_tambor,sector_transporte
20181,4_3_4205,BARRANQUILLA,3,Secundaria,<100,2011-2020,7,1,0,0,1,Mayor a 75%,22000,13000.0,910000.0,1,0,>20,1,1,1,1,0,0,1,1,0,0,0,0,0,0,48,hombre,moto_street,frenos_tambor,sector_transporte
20183,4_3_4209,BARRANQUILLA,1,Secundaria,100-125,2001-2010,7,1,0,0,1,Mayor a 75%,190000,23000.0,1088000.0,1,0,>20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,38,hombre,moto_street,frenos_mixto,sector_transporte
20184,4_3_421,BARRANQUILLA,2,Técnica / Tecnológica,100-125,2011-2020,7,1,0,1,0,Entre 50% y 75%,102000,71000.0,1910000.0,1,1,6-10,1,1,1,1,0,1,0,1,0,0,0,0,0,0,22,hombre,moto_street,frenos_disco,sector_transporte
20185,4_3_4212,BARRANQUILLA,1,Técnica / Tecnológica,100-125,2011-2020,6,1,0,1,0,Entre 50% y 75%,14000,21000.0,932050.0,1,1,3-5,1,0,1,1,0,0,1,1,1,1,0,1,0,0,29,hombre,moto_street,frenos_tambor,sector_transporte
20187,4_3_4215,BARRANQUILLA,4,Secundaria,<100,2001-2010,6,1,0,1,0,Mayor a 75%,101000,67000.0,2293000.0,1,1,0-2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,27,hombre,moto_street,frenos_tambor,sector_transporte
20188,4_3_4217,BARRANQUILLA,3,Técnica / Tecnológica,<100,2011-2020,7,1,0,0,1,Mayor a 75%,18000,46000.0,756000.0,1,0,>20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,44,hombre,moto_street,frenos_tambor,sector_transporte
20189,4_3_4218,BARRANQUILLA,2,Técnica / Tecnológica,100-125,2011-2020,7,1,0,0,1,Mayor a 75%,14000,24000.0,1120000.0,1,0,>20,1,0,1,1,0,0,1,1,0,1,0,0,0,0,54,hombre,moto_street,frenos_tambor,sector_transporte
20190,4_3_424,BARRANQUILLA,3,Secundaria,<100,2021-2022,5,1,0,0,1,Entre 50% y 75%,72000,22000.0,883850.0,1,1,6-10,1,1,1,1,1,1,1,1,1,0,0,1,0,0,28,hombre,moto_street,frenos_mixto,sector_transporte
20191,4_3_4245,BARRANQUILLA,2,Secundaria,<100,2001-2010,7,1,0,1,0,Entre 50% y 75%,151000,29000.0,853000.0,1,1,3-5,1,0,1,1,0,0,1,1,0,0,0,1,0,0,18,hombre,moto_street,frenos_tambor,sector_transporte
20192,4_3_4246,BARRANQUILLA,1,Secundaria,100-125,2001-2010,7,1,0,0,1,Entre 25% y 50%,32000,40000.0,3323350.0,1,0,>20,1,0,1,1,1,1,1,1,1,0,0,1,1,0,38,hombre,moto_street,frenos_mixto,sector_transporte
20193,4_3_4249,BARRANQUILLA,2,Secundaria,<100,2011-2020,7,1,0,0,1,Entre 25% y 50%,82000,72000.0,3142800.0,1,0,>20,1,0,1,1,1,1,1,1,1,0,0,1,1,0,51,hombre,moto_street,frenos_tambor,sector_transporte
20194,4_3_4250,BARRANQUILLA,3,Secundaria,<100,2011-2020,7,1,0,1,0,Entre 50% y 75%,73000,92000.0,3693000.0,1,1,0-2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,22,hombre,moto_street,frenos_tambor,sector_transporte
